period,respondent,respondent-name,fueltype,type-name,value,value-units
2025-12-28T22,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,19155,megawatthours
2025-12-28T22,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11918,megawatthours
2025-12-28T22,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,270,megawatthours
2025-12-28T22,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1393,megawatthours
2025-12-28T22,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,622,megawatthours
2025-12-28T22,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,23222,megawatthours
2025-12-28T21,ISNE,ISO New England,BAT,Battery storage,11,megawatthours
2025-12-28T21,ISNE,ISO New England,COL,Coal,19,megawatthours
2025-12-28T21,ISNE,ISO New England,NG,Natural Gas,9002,megawatthours
2025-12-28T21,ISNE,ISO New England,NUC,Nuclear,3323,megawatthours
2025-12-28T21,ISNE,ISO New England,OIL,Petroleum,100,megawatthours
2025-12-28T21,ISNE,ISO New England,OTH,Other,598,megawatthours
2025-12-28T21,ISNE,ISO New England,PS,Pumped storage,203,megawatthours
2025-12-28T21,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T21,ISNE,ISO New England,SUN,Solar,35,megawatthours
2025-12-28T21,ISNE,ISO New England,WAT,Hydro,414,megawatthours
2025-12-28T21,ISNE,ISO New England,WND,Wind,407,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-160,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19357,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,18451,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11922,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,272,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,2099,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,581,megawatthours
2025-12-28T21,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,22401,megawatthours
2025-12-28T20,ISNE,ISO New England,BAT,Battery storage,7,megawatthours
2025-12-28T20,ISNE,ISO New England,COL,Coal,22,megawatthours
2025-12-28T20,ISNE,ISO New England,NG,Natural Gas,8740,megawatthours
2025-12-28T20,ISNE,ISO New England,NUC,Nuclear,3326,megawatthours
2025-12-28T20,ISNE,ISO New England,OIL,Petroleum,97,megawatthours
2025-12-28T20,ISNE,ISO New England,OTH,Other,628,megawatthours
2025-12-28T20,ISNE,ISO New England,PS,Pumped storage,203,megawatthours
2025-12-28T20,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T20,ISNE,ISO New England,SUN,Solar,107,megawatthours
2025-12-28T20,ISNE,ISO New England,WAT,Hydro,401,megawatthours
2025-12-28T20,ISNE,ISO New England,WND,Wind,343,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-167,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19729,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,18182,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11913,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,269,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,2585,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,567,megawatthours
2025-12-28T20,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,21802,megawatthours
2025-12-28T19,ISNE,ISO New England,BAT,Battery storage,12,megawatthours
2025-12-28T19,ISNE,ISO New England,COL,Coal,22,megawatthours
2025-12-28T19,ISNE,ISO New England,NG,Natural Gas,8325,megawatthours
2025-12-28T19,ISNE,ISO New England,NUC,Nuclear,3255,megawatthours
2025-12-28T19,ISNE,ISO New England,OIL,Petroleum,250,megawatthours
2025-12-28T19,ISNE,ISO New England,OTH,Other,616,megawatthours
2025-12-28T19,ISNE,ISO New England,PS,Pumped storage,198,megawatthours
2025-12-28T19,ISNE,ISO New England,SNB,Solar with integrated battery storage,1,megawatthours
2025-12-28T19,ISNE,ISO New England,SUN,Solar,135,megawatthours
2025-12-28T19,ISNE,ISO New England,WAT,Hydro,381,megawatthours
2025-12-28T19,ISNE,ISO New England,WND,Wind,394,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,67,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19800,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,18071,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11908,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,268,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,2551,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,557,megawatthours
2025-12-28T19,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,21351,megawatthours
2025-12-28T18,ISNE,ISO New England,BAT,Battery storage,4,megawatthours
2025-12-28T18,ISNE,ISO New England,COL,Coal,21,megawatthours
2025-12-28T18,ISNE,ISO New England,NG,Natural Gas,8258,megawatthours
2025-12-28T18,ISNE,ISO New England,NUC,Nuclear,3252,megawatthours
2025-12-28T18,ISNE,ISO New England,OIL,Petroleum,249,megawatthours
2025-12-28T18,ISNE,ISO New England,OTH,Other,617,megawatthours
2025-12-28T18,ISNE,ISO New England,PS,Pumped storage,198,megawatthours
2025-12-28T18,ISNE,ISO New England,SNB,Solar with integrated battery storage,1,megawatthours
2025-12-28T18,ISNE,ISO New England,SUN,Solar,136,megawatthours
2025-12-28T18,ISNE,ISO New England,WAT,Hydro,381,megawatthours
2025-12-28T18,ISNE,ISO New England,WND,Wind,363,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-39,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19330,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,18043,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11913,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,272,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,2618,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,560,megawatthours
2025-12-28T18,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20764,megawatthours
2025-12-28T17,ISNE,ISO New England,BAT,Battery storage,6,megawatthours
2025-12-28T17,ISNE,ISO New England,COL,Coal,20,megawatthours
2025-12-28T17,ISNE,ISO New England,NG,Natural Gas,8365,megawatthours
2025-12-28T17,ISNE,ISO New England,NUC,Nuclear,3250,megawatthours
2025-12-28T17,ISNE,ISO New England,OIL,Petroleum,249,megawatthours
2025-12-28T17,ISNE,ISO New England,OTH,Other,613,megawatthours
2025-12-28T17,ISNE,ISO New England,PS,Pumped storage,198,megawatthours
2025-12-28T17,ISNE,ISO New England,SNB,Solar with integrated battery storage,1,megawatthours
2025-12-28T17,ISNE,ISO New England,SUN,Solar,133,megawatthours
2025-12-28T17,ISNE,ISO New England,WAT,Hydro,382,megawatthours
2025-12-28T17,ISNE,ISO New England,WND,Wind,413,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-13,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18796,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17628,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11919,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,274,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,2479,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,593,megawatthours
2025-12-28T17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20246,megawatthours
2025-12-28T16,ISNE,ISO New England,BAT,Battery storage,7,megawatthours
2025-12-28T16,ISNE,ISO New England,COL,Coal,20,megawatthours
2025-12-28T16,ISNE,ISO New England,NG,Natural Gas,8211,megawatthours
2025-12-28T16,ISNE,ISO New England,NUC,Nuclear,3281,megawatthours
2025-12-28T16,ISNE,ISO New England,OIL,Petroleum,252,megawatthours
2025-12-28T16,ISNE,ISO New England,OTH,Other,617,megawatthours
2025-12-28T16,ISNE,ISO New England,PS,Pumped storage,200,megawatthours
2025-12-28T16,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T16,ISNE,ISO New England,SUN,Solar,131,megawatthours
2025-12-28T16,ISNE,ISO New England,WAT,Hydro,397,megawatthours
2025-12-28T16,ISNE,ISO New England,WND,Wind,511,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-61,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18404,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17327,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11925,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,276,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,2340,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,580,megawatthours
2025-12-28T16,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19105,megawatthours
2025-12-28T15,ISNE,ISO New England,BAT,Battery storage,16,megawatthours
2025-12-28T15,ISNE,ISO New England,COL,Coal,20,megawatthours
2025-12-28T15,ISNE,ISO New England,NG,Natural Gas,8120,megawatthours
2025-12-28T15,ISNE,ISO New England,NUC,Nuclear,3346,megawatthours
2025-12-28T15,ISNE,ISO New England,OIL,Petroleum,306,megawatthours
2025-12-28T15,ISNE,ISO New England,OTH,Other,630,megawatthours
2025-12-28T15,ISNE,ISO New England,PS,Pumped storage,204,megawatthours
2025-12-28T15,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T15,ISNE,ISO New England,SUN,Solar,108,megawatthours
2025-12-28T15,ISNE,ISO New England,WAT,Hydro,589,megawatthours
2025-12-28T15,ISNE,ISO New England,WND,Wind,657,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,10,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18488,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17404,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11931,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,275,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1047,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,596,megawatthours
2025-12-28T15,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,17884,megawatthours
2025-12-28T14,ISNE,ISO New England,BAT,Battery storage,27,megawatthours
2025-12-28T14,ISNE,ISO New England,COL,Coal,17,megawatthours
2025-12-28T14,ISNE,ISO New England,NG,Natural Gas,8055,megawatthours
2025-12-28T14,ISNE,ISO New England,NUC,Nuclear,3359,megawatthours
2025-12-28T14,ISNE,ISO New England,OIL,Petroleum,295,megawatthours
2025-12-28T14,ISNE,ISO New England,OTH,Other,629,megawatthours
2025-12-28T14,ISNE,ISO New England,PS,Pumped storage,217,megawatthours
2025-12-28T14,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T14,ISNE,ISO New England,SUN,Solar,50,megawatthours
2025-12-28T14,ISNE,ISO New England,WAT,Hydro,542,megawatthours
2025-12-28T14,ISNE,ISO New England,WND,Wind,855,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,4,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18497,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17063,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11934,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,279,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,70,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,598,megawatthours
2025-12-28T14,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,16992,megawatthours
2025-12-28T13,ISNE,ISO New England,BAT,Battery storage,4,megawatthours
2025-12-28T13,ISNE,ISO New England,COL,Coal,16,megawatthours
2025-12-28T13,ISNE,ISO New England,NG,Natural Gas,7900,megawatthours
2025-12-28T13,ISNE,ISO New England,NUC,Nuclear,3354,megawatthours
2025-12-28T13,ISNE,ISO New England,OIL,Petroleum,217,megawatthours
2025-12-28T13,ISNE,ISO New England,OTH,Other,630,megawatthours
2025-12-28T13,ISNE,ISO New England,PS,Pumped storage,124,megawatthours
2025-12-28T13,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T13,ISNE,ISO New England,SUN,Solar,4,megawatthours
2025-12-28T13,ISNE,ISO New England,WAT,Hydro,527,megawatthours
2025-12-28T13,ISNE,ISO New England,WND,Wind,946,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,31,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,18921,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,16922,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11935,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,278,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,536,megawatthours
2025-12-28T13,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,14543,megawatthours
2025-12-28T12,ISNE,ISO New England,BAT,Battery storage,4,megawatthours
2025-12-28T12,ISNE,ISO New England,COL,Coal,15,megawatthours
2025-12-28T12,ISNE,ISO New England,NG,Natural Gas,7669,megawatthours
2025-12-28T12,ISNE,ISO New England,NUC,Nuclear,3361,megawatthours
2025-12-28T12,ISNE,ISO New England,OIL,Petroleum,135,megawatthours
2025-12-28T12,ISNE,ISO New England,OTH,Other,626,megawatthours
2025-12-28T12,ISNE,ISO New England,PS,Pumped storage,0,megawatthours
2025-12-28T12,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T12,ISNE,ISO New England,SUN,Solar,0,megawatthours
2025-12-28T12,ISNE,ISO New England,WAT,Hydro,484,megawatthours
2025-12-28T12,ISNE,ISO New England,WND,Wind,978,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-82,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19310,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,16933,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11935,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,278,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,521,megawatthours
2025-12-28T12,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,13464,megawatthours
2025-12-28T11,ISNE,ISO New England,BAT,Battery storage,6,megawatthours
2025-12-28T11,ISNE,ISO New England,COL,Coal,14,megawatthours
2025-12-28T11,ISNE,ISO New England,NG,Natural Gas,7429,megawatthours
2025-12-28T11,ISNE,ISO New England,NUC,Nuclear,3374,megawatthours
2025-12-28T11,ISNE,ISO New England,OIL,Petroleum,51,megawatthours
2025-12-28T11,ISNE,ISO New England,OTH,Other,629,megawatthours
2025-12-28T11,ISNE,ISO New England,PS,Pumped storage,0,megawatthours
2025-12-28T11,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T11,ISNE,ISO New England,SUN,Solar,0,megawatthours
2025-12-28T11,ISNE,ISO New England,WAT,Hydro,422,megawatthours
2025-12-28T11,ISNE,ISO New England,WND,Wind,1007,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-75,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19578,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17023,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11934,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,277,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,1,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,506,megawatthours
2025-12-28T11,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,11731,megawatthours
2025-12-28T10,ISNE,ISO New England,BAT,Battery storage,6,megawatthours
2025-12-28T10,ISNE,ISO New England,COL,Coal,12,megawatthours
2025-12-28T10,ISNE,ISO New England,NG,Natural Gas,7210,megawatthours
2025-12-28T10,ISNE,ISO New England,NUC,Nuclear,3362,megawatthours
2025-12-28T10,ISNE,ISO New England,OIL,Petroleum,1,megawatthours
2025-12-28T10,ISNE,ISO New England,OTH,Other,621,megawatthours
2025-12-28T10,ISNE,ISO New England,PS,Pumped storage,0,megawatthours
2025-12-28T10,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours
2025-12-28T10,ISNE,ISO New England,SUN,Solar,0,megawatthours
2025-12-28T10,ISNE,ISO New England,WAT,Hydro,418,megawatthours
2025-12-28T10,ISNE,ISO New England,WND,Wind,1006,megawatthours
2025-12-28T10,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,-249,megawatthours
2025-12-28T10,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,19810,megawatthours
2025-12-28T10,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,17608,megawatthours
2025-12-28T10,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,11933,megawatthours
2025-12-28T10,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,276,megawatthours
