period,subba,subba-name,parent,parent-name,timezone,value,value-units
2020-07-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,361146,megawatthours
2020-07-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,361787,megawatthours
2020-07-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,76105,megawatthours
2020-07-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,75711,megawatthours
2020-07-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,75525,megawatthours
2020-07-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,75907,megawatthours
2020-07-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,76105,megawatthours
2020-07-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,332974,megawatthours
2020-07-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,330939,megawatthours
2020-07-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,329931,megawatthours
2020-07-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,331975,megawatthours
2020-07-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,332974,megawatthours
2020-07-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,76833,megawatthours
2020-07-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,77201,megawatthours
2020-07-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,77376,megawatthours
2020-07-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,77014,megawatthours
2020-07-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,76833,megawatthours
2020-07-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,321672,megawatthours
2020-07-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,319882,megawatthours
2020-07-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,318815,megawatthours
2020-07-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,320842,megawatthours
2020-07-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,321672,megawatthours
2020-07-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,83286,megawatthours
2020-07-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,83144,megawatthours
2020-07-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,83041,megawatthours
2020-07-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,83233,megawatthours
2020-07-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,83286,megawatthours
2020-07-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,306280,megawatthours
2020-07-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,307432,megawatthours
2020-07-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,308268,megawatthours
2020-07-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,306787,megawatthours
2020-07-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,306280,megawatthours
2020-07-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,77178,megawatthours
2020-07-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,77386,megawatthours
2020-07-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,77565,megawatthours
2020-07-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,77255,megawatthours
2020-07-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,77178,megawatthours
2020-07-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,332077,megawatthours
2020-07-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,332168,megawatthours
2020-07-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,331785,megawatthours
2020-07-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,332247,megawatthours
2020-07-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,332077,megawatthours
2020-07-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,86292,megawatthours
2020-07-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,86674,megawatthours
2020-07-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,86914,megawatthours
2020-07-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,86470,megawatthours
2020-07-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,86292,megawatthours
2020-07-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,306464,megawatthours
2020-07-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,306498,megawatthours
2020-07-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,306656,megawatthours
2020-07-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,306430,megawatthours
2020-07-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,306464,megawatthours
2020-07-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,93614,megawatthours
2020-07-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,93879,megawatthours
2020-07-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,93948,megawatthours
2020-07-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,93774,megawatthours
2020-07-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,93614,megawatthours
2020-07-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,317090,megawatthours
2020-07-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,315327,megawatthours
2020-07-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,314345,megawatthours
2020-07-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,316262,megawatthours
2020-07-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,317090,megawatthours
2020-07-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,84573,megawatthours
2020-07-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,83806,megawatthours
2020-07-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,83459,megawatthours
2020-07-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,84169,megawatthours
2020-07-19,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,84573,megawatthours
2020-07-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,298455,megawatthours
2020-07-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,305580,megawatthours
2020-07-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,309257,megawatthours
2020-07-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,301930,megawatthours
2020-07-19,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,298455,megawatthours
2020-07-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,74044,megawatthours
2020-07-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,73200,megawatthours
2020-07-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,72671,megawatthours
2020-07-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,73653,megawatthours
2020-07-18,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,74044,megawatthours
2020-07-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,356070,megawatthours
2020-07-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,353027,megawatthours
2020-07-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,351609,megawatthours
2020-07-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,354570,megawatthours
2020-07-18,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,356070,megawatthours
2020-07-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,62202,megawatthours
2020-07-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,61787,megawatthours
2020-07-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61579,megawatthours
2020-07-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61996,megawatthours
2020-07-17,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,62202,megawatthours
2020-07-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,342286,megawatthours
2020-07-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,339538,megawatthours
2020-07-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,338200,megawatthours
2020-07-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,340890,megawatthours
2020-07-17,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,342286,megawatthours
2020-07-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,61768,megawatthours
2020-07-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,61897,megawatthours
2020-07-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61968,megawatthours
2020-07-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61833,megawatthours
2020-07-16,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,61768,megawatthours
2020-07-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,312889,megawatthours
2020-07-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,312064,megawatthours
2020-07-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,311310,megawatthours
2020-07-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,312559,megawatthours
2020-07-16,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,312889,megawatthours
2020-07-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,64996,megawatthours
2020-07-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,65430,megawatthours
2020-07-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,65653,megawatthours
2020-07-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,65210,megawatthours
2020-07-15,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,64996,megawatthours
2020-07-15,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,319747,megawatthours
2020-07-15,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,321819,megawatthours
2020-07-15,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,323119,megawatthours
2020-07-15,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,320715,megawatthours
2020-07-15,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,319747,megawatthours
2020-07-14,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,72860,megawatthours
2020-07-14,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,73340,megawatthours
2020-07-14,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,73628,megawatthours
2020-07-14,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,73092,megawatthours
2020-07-14,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,72860,megawatthours
2020-07-14,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,320294,megawatthours
2020-07-14,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,318154,megawatthours
2020-07-14,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,317084,megawatthours
2020-07-14,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,319230,megawatthours
2020-07-14,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,320294,megawatthours
2020-07-13,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,80446,megawatthours
2020-07-13,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,81056,megawatthours
2020-07-13,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,81385,megawatthours
2020-07-13,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,80742,megawatthours
2020-07-13,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,80446,megawatthours
2020-07-13,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,303497,megawatthours
2020-07-13,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,302084,megawatthours
2020-07-13,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,301126,megawatthours
2020-07-13,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,302872,megawatthours
2020-07-13,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,303497,megawatthours
2020-07-12,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,81629,megawatthours
2020-07-12,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,81771,megawatthours
2020-07-12,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,81860,megawatthours
2020-07-12,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,81686,megawatthours
2020-07-12,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,81629,megawatthours
2020-07-12,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,275176,megawatthours
2020-07-12,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,277522,megawatthours
2020-07-12,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,278921,megawatthours
2020-07-12,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,276268,megawatthours
2020-07-12,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,275176,megawatthours
2020-07-11,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,82740,megawatthours
2020-07-11,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,82295,megawatthours
2020-07-11,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,81988,megawatthours
2020-07-11,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,82538,megawatthours
2020-07-11,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,82740,megawatthours
2020-07-11,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,303734,megawatthours
2020-07-11,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,304689,megawatthours
2020-07-11,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,305278,megawatthours
2020-07-11,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,304177,megawatthours
2020-07-11,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,303734,megawatthours
2020-07-10,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,81550,megawatthours
2020-07-10,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,81872,megawatthours
2020-07-10,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,82129,megawatthours
2020-07-10,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,81694,megawatthours
2020-07-10,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,81550,megawatthours
2020-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,338858,megawatthours
2020-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,341492,megawatthours
2020-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,343134,megawatthours
2020-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,340132,megawatthours
2020-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,338858,megawatthours
2020-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,87675,megawatthours
2020-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,87286,megawatthours
2020-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,87024,megawatthours
2020-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,87498,megawatthours
2020-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,87675,megawatthours
2020-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,383172,megawatthours
2020-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,383236,megawatthours
2020-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,383078,megawatthours
2020-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,383208,megawatthours
2020-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,383172,megawatthours
2020-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,78806,megawatthours
2020-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,78042,megawatthours
2020-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,77617,megawatthours
2020-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,78437,megawatthours
2020-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,78806,megawatthours
2020-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,367561,megawatthours
2020-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,367371,megawatthours
2020-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,367176,megawatthours
2020-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,367503,megawatthours
2020-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,367561,megawatthours
2020-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,66700,megawatthours
2020-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,66454,megawatthours
2020-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,66335,megawatthours
2020-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,66574,megawatthours
2020-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,66700,megawatthours
2020-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,385585,megawatthours
2020-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,386449,megawatthours
2020-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,387029,megawatthours
2020-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,385955,megawatthours
2020-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,385585,megawatthours
2020-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,66625,megawatthours
2020-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,66904,megawatthours
2020-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,67078,megawatthours
2020-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,66761,megawatthours
2020-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,66625,megawatthours
2020-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,375008,megawatthours
2020-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,372661,megawatthours
2020-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,371311,megawatthours
2020-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,373887,megawatthours
2020-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,375008,megawatthours
2020-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,63898,megawatthours
2020-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,63650,megawatthours
