period,respondent,respondent-name,fueltype,type-name,value,value-units,date,city,electricity_demand_mw
2019-12-28T17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31857,megawatthours,2019-12-28,Chicago,31857
2019-12-28T17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,207,megawatthours,2019-12-28,Chicago,207
2019-12-28T17,PJM,"PJM Interconnection, LLC",OTH,Other,684,megawatthours,2019-12-28,Chicago,684
2019-12-28T17,PJM,"PJM Interconnection, LLC",SUN,Solar,851,megawatthours,2019-12-28,Chicago,851
2019-12-28T17,PJM,"PJM Interconnection, LLC",WAT,Hydro,968,megawatthours,2019-12-28,Chicago,968
2019-12-28T17,PJM,"PJM Interconnection, LLC",WND,Wind,2862,megawatthours,2019-12-28,Chicago,2862
2019-12-28T16,ISNE,ISO New England,COL,Coal,9,megawatthours,2019-12-28,Boston,9
2019-12-28T16,ISNE,ISO New England,NG,Natural Gas,4061,megawatthours,2019-12-28,Boston,4061
2019-12-28T16,ISNE,ISO New England,NUC,Nuclear,2466,megawatthours,2019-12-28,Boston,2466
2019-12-28T16,ISNE,ISO New England,OIL,Petroleum,4,megawatthours,2019-12-28,Boston,4
2019-12-28T16,ISNE,ISO New England,OTH,Other,727,megawatthours,2019-12-28,Boston,727
2019-12-28T16,ISNE,ISO New England,SUN,Solar,124,megawatthours,2019-12-28,Boston,124
2019-12-28T16,ISNE,ISO New England,WAT,Hydro,709,megawatthours,2019-12-28,Boston,709
2019-12-28T16,ISNE,ISO New England,WND,Wind,881,megawatthours,2019-12-28,Boston,881
2019-12-28T16,PJM,"PJM Interconnection, LLC",COL,Coal,14190,megawatthours,2019-12-28,Chicago,14190
2019-12-28T16,PJM,"PJM Interconnection, LLC",NG,Natural Gas,32266,megawatthours,2019-12-28,Chicago,32266
2019-12-28T16,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31831,megawatthours,2019-12-28,Chicago,31831
2019-12-28T16,PJM,"PJM Interconnection, LLC",OIL,Petroleum,210,megawatthours,2019-12-28,Chicago,210
2019-12-28T16,PJM,"PJM Interconnection, LLC",OTH,Other,681,megawatthours,2019-12-28,Chicago,681
2019-12-28T16,PJM,"PJM Interconnection, LLC",SUN,Solar,840,megawatthours,2019-12-28,Chicago,840
2019-12-28T16,PJM,"PJM Interconnection, LLC",WAT,Hydro,907,megawatthours,2019-12-28,Chicago,907
2019-12-28T16,PJM,"PJM Interconnection, LLC",WND,Wind,3143,megawatthours,2019-12-28,Chicago,3143
2019-12-28T15,ISNE,ISO New England,COL,Coal,11,megawatthours,2019-12-28,Boston,11
2019-12-28T15,ISNE,ISO New England,NG,Natural Gas,4490,megawatthours,2019-12-28,Boston,4490
2019-12-28T15,ISNE,ISO New England,NUC,Nuclear,2481,megawatthours,2019-12-28,Boston,2481
2019-12-28T15,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T15,ISNE,ISO New England,OTH,Other,730,megawatthours,2019-12-28,Boston,730
2019-12-28T15,ISNE,ISO New England,SUN,Solar,79,megawatthours,2019-12-28,Boston,79
2019-12-28T15,ISNE,ISO New England,WAT,Hydro,787,megawatthours,2019-12-28,Boston,787
2019-12-28T15,ISNE,ISO New England,WND,Wind,855,megawatthours,2019-12-28,Boston,855
2019-12-28T15,PJM,"PJM Interconnection, LLC",COL,Coal,14785,megawatthours,2019-12-28,Chicago,14785
2019-12-28T15,PJM,"PJM Interconnection, LLC",NG,Natural Gas,32591,megawatthours,2019-12-28,Chicago,32591
2019-12-28T15,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31875,megawatthours,2019-12-28,Chicago,31875
2019-12-28T15,PJM,"PJM Interconnection, LLC",OIL,Petroleum,213,megawatthours,2019-12-28,Chicago,213
2019-12-28T15,PJM,"PJM Interconnection, LLC",OTH,Other,692,megawatthours,2019-12-28,Chicago,692
2019-12-28T15,PJM,"PJM Interconnection, LLC",SUN,Solar,820,megawatthours,2019-12-28,Chicago,820
2019-12-28T15,PJM,"PJM Interconnection, LLC",WAT,Hydro,1687,megawatthours,2019-12-28,Chicago,1687
2019-12-28T15,PJM,"PJM Interconnection, LLC",WND,Wind,3077,megawatthours,2019-12-28,Chicago,3077
2019-12-28T14,ISNE,ISO New England,COL,Coal,10,megawatthours,2019-12-28,Boston,10
2019-12-28T14,ISNE,ISO New England,NG,Natural Gas,4481,megawatthours,2019-12-28,Boston,4481
2019-12-28T14,ISNE,ISO New England,NUC,Nuclear,2482,megawatthours,2019-12-28,Boston,2482
2019-12-28T14,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T14,ISNE,ISO New England,OTH,Other,711,megawatthours,2019-12-28,Boston,711
2019-12-28T14,ISNE,ISO New England,SUN,Solar,30,megawatthours,2019-12-28,Boston,30
2019-12-28T14,ISNE,ISO New England,WAT,Hydro,855,megawatthours,2019-12-28,Boston,855
2019-12-28T14,ISNE,ISO New England,WND,Wind,867,megawatthours,2019-12-28,Boston,867
2019-12-28T14,PJM,"PJM Interconnection, LLC",COL,Coal,14406,megawatthours,2019-12-28,Chicago,14406
2019-12-28T14,PJM,"PJM Interconnection, LLC",NG,Natural Gas,32417,megawatthours,2019-12-28,Chicago,32417
2019-12-28T14,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31880,megawatthours,2019-12-28,Chicago,31880
2019-12-28T14,PJM,"PJM Interconnection, LLC",OIL,Petroleum,213,megawatthours,2019-12-28,Chicago,213
2019-12-28T14,PJM,"PJM Interconnection, LLC",OTH,Other,692,megawatthours,2019-12-28,Chicago,692
2019-12-28T14,PJM,"PJM Interconnection, LLC",SUN,Solar,723,megawatthours,2019-12-28,Chicago,723
2019-12-28T14,PJM,"PJM Interconnection, LLC",WAT,Hydro,2118,megawatthours,2019-12-28,Chicago,2118
2019-12-28T14,PJM,"PJM Interconnection, LLC",WND,Wind,2775,megawatthours,2019-12-28,Chicago,2775
2019-12-28T13,ISNE,ISO New England,COL,Coal,3,megawatthours,2019-12-28,Boston,3
2019-12-28T13,ISNE,ISO New England,NG,Natural Gas,4516,megawatthours,2019-12-28,Boston,4516
2019-12-28T13,ISNE,ISO New England,NUC,Nuclear,2486,megawatthours,2019-12-28,Boston,2486
2019-12-28T13,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T13,ISNE,ISO New England,OTH,Other,687,megawatthours,2019-12-28,Boston,687
2019-12-28T13,ISNE,ISO New England,SUN,Solar,3,megawatthours,2019-12-28,Boston,3
2019-12-28T13,ISNE,ISO New England,WAT,Hydro,730,megawatthours,2019-12-28,Boston,730
2019-12-28T13,ISNE,ISO New England,WND,Wind,887,megawatthours,2019-12-28,Boston,887
2019-12-28T13,PJM,"PJM Interconnection, LLC",COL,Coal,15003,megawatthours,2019-12-28,Chicago,15003
2019-12-28T13,PJM,"PJM Interconnection, LLC",NG,Natural Gas,32710,megawatthours,2019-12-28,Chicago,32710
2019-12-28T13,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31891,megawatthours,2019-12-28,Chicago,31891
2019-12-28T13,PJM,"PJM Interconnection, LLC",OIL,Petroleum,212,megawatthours,2019-12-28,Chicago,212
2019-12-28T13,PJM,"PJM Interconnection, LLC",OTH,Other,694,megawatthours,2019-12-28,Chicago,694
2019-12-28T13,PJM,"PJM Interconnection, LLC",SUN,Solar,239,megawatthours,2019-12-28,Chicago,239
2019-12-28T13,PJM,"PJM Interconnection, LLC",WAT,Hydro,1250,megawatthours,2019-12-28,Chicago,1250
2019-12-28T13,PJM,"PJM Interconnection, LLC",WND,Wind,2735,megawatthours,2019-12-28,Chicago,2735
2019-12-28T12,ISNE,ISO New England,COL,Coal,5,megawatthours,2019-12-28,Boston,5
2019-12-28T12,ISNE,ISO New England,NG,Natural Gas,4011,megawatthours,2019-12-28,Boston,4011
2019-12-28T12,ISNE,ISO New England,NUC,Nuclear,2484,megawatthours,2019-12-28,Boston,2484
2019-12-28T12,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T12,ISNE,ISO New England,OTH,Other,699,megawatthours,2019-12-28,Boston,699
2019-12-28T12,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T12,ISNE,ISO New England,WAT,Hydro,666,megawatthours,2019-12-28,Boston,666
2019-12-28T12,ISNE,ISO New England,WND,Wind,816,megawatthours,2019-12-28,Boston,816
2019-12-28T12,PJM,"PJM Interconnection, LLC",COL,Coal,13449,megawatthours,2019-12-28,Chicago,13449
2019-12-28T12,PJM,"PJM Interconnection, LLC",NG,Natural Gas,32112,megawatthours,2019-12-28,Chicago,32112
2019-12-28T12,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31863,megawatthours,2019-12-28,Chicago,31863
2019-12-28T12,PJM,"PJM Interconnection, LLC",OIL,Petroleum,215,megawatthours,2019-12-28,Chicago,215
2019-12-28T12,PJM,"PJM Interconnection, LLC",OTH,Other,679,megawatthours,2019-12-28,Chicago,679
2019-12-28T12,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T12,PJM,"PJM Interconnection, LLC",WAT,Hydro,1306,megawatthours,2019-12-28,Chicago,1306
2019-12-28T12,PJM,"PJM Interconnection, LLC",WND,Wind,3242,megawatthours,2019-12-28,Chicago,3242
2019-12-28T11,ISNE,ISO New England,COL,Coal,5,megawatthours,2019-12-28,Boston,5
2019-12-28T11,ISNE,ISO New England,NG,Natural Gas,3674,megawatthours,2019-12-28,Boston,3674
2019-12-28T11,ISNE,ISO New England,NUC,Nuclear,2472,megawatthours,2019-12-28,Boston,2472
2019-12-28T11,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T11,ISNE,ISO New England,OTH,Other,696,megawatthours,2019-12-28,Boston,696
2019-12-28T11,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T11,ISNE,ISO New England,WAT,Hydro,613,megawatthours,2019-12-28,Boston,613
2019-12-28T11,ISNE,ISO New England,WND,Wind,804,megawatthours,2019-12-28,Boston,804
2019-12-28T11,PJM,"PJM Interconnection, LLC",COL,Coal,12736,megawatthours,2019-12-28,Chicago,12736
2019-12-28T11,PJM,"PJM Interconnection, LLC",NG,Natural Gas,30005,megawatthours,2019-12-28,Chicago,30005
2019-12-28T11,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31862,megawatthours,2019-12-28,Chicago,31862
2019-12-28T11,PJM,"PJM Interconnection, LLC",OIL,Petroleum,214,megawatthours,2019-12-28,Chicago,214
2019-12-28T11,PJM,"PJM Interconnection, LLC",OTH,Other,680,megawatthours,2019-12-28,Chicago,680
2019-12-28T11,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T11,PJM,"PJM Interconnection, LLC",WAT,Hydro,1247,megawatthours,2019-12-28,Chicago,1247
2019-12-28T11,PJM,"PJM Interconnection, LLC",WND,Wind,3619,megawatthours,2019-12-28,Chicago,3619
2019-12-28T10,ISNE,ISO New England,COL,Coal,7,megawatthours,2019-12-28,Boston,7
2019-12-28T10,ISNE,ISO New England,NG,Natural Gas,3460,megawatthours,2019-12-28,Boston,3460
2019-12-28T10,ISNE,ISO New England,NUC,Nuclear,2487,megawatthours,2019-12-28,Boston,2487
2019-12-28T10,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T10,ISNE,ISO New England,OTH,Other,703,megawatthours,2019-12-28,Boston,703
2019-12-28T10,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T10,ISNE,ISO New England,WAT,Hydro,598,megawatthours,2019-12-28,Boston,598
2019-12-28T10,ISNE,ISO New England,WND,Wind,791,megawatthours,2019-12-28,Boston,791
2019-12-28T10,PJM,"PJM Interconnection, LLC",COL,Coal,12655,megawatthours,2019-12-28,Chicago,12655
2019-12-28T10,PJM,"PJM Interconnection, LLC",NG,Natural Gas,28327,megawatthours,2019-12-28,Chicago,28327
2019-12-28T10,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31876,megawatthours,2019-12-28,Chicago,31876
2019-12-28T10,PJM,"PJM Interconnection, LLC",OIL,Petroleum,217,megawatthours,2019-12-28,Chicago,217
2019-12-28T10,PJM,"PJM Interconnection, LLC",OTH,Other,702,megawatthours,2019-12-28,Chicago,702
2019-12-28T10,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T10,PJM,"PJM Interconnection, LLC",WAT,Hydro,790,megawatthours,2019-12-28,Chicago,790
2019-12-28T10,PJM,"PJM Interconnection, LLC",WND,Wind,3356,megawatthours,2019-12-28,Chicago,3356
2019-12-28T09,ISNE,ISO New England,COL,Coal,4,megawatthours,2019-12-28,Boston,4
2019-12-28T09,ISNE,ISO New England,NG,Natural Gas,3232,megawatthours,2019-12-28,Boston,3232
2019-12-28T09,ISNE,ISO New England,NUC,Nuclear,2482,megawatthours,2019-12-28,Boston,2482
2019-12-28T09,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T09,ISNE,ISO New England,OTH,Other,710,megawatthours,2019-12-28,Boston,710
2019-12-28T09,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T09,ISNE,ISO New England,WAT,Hydro,589,megawatthours,2019-12-28,Boston,589
2019-12-28T09,ISNE,ISO New England,WND,Wind,792,megawatthours,2019-12-28,Boston,792
2019-12-28T09,PJM,"PJM Interconnection, LLC",COL,Coal,12847,megawatthours,2019-12-28,Chicago,12847
2019-12-28T09,PJM,"PJM Interconnection, LLC",NG,Natural Gas,29054,megawatthours,2019-12-28,Chicago,29054
2019-12-28T09,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31875,megawatthours,2019-12-28,Chicago,31875
2019-12-28T09,PJM,"PJM Interconnection, LLC",OIL,Petroleum,219,megawatthours,2019-12-28,Chicago,219
2019-12-28T09,PJM,"PJM Interconnection, LLC",OTH,Other,706,megawatthours,2019-12-28,Chicago,706
2019-12-28T09,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T09,PJM,"PJM Interconnection, LLC",WAT,Hydro,612,megawatthours,2019-12-28,Chicago,612
2019-12-28T09,PJM,"PJM Interconnection, LLC",WND,Wind,2602,megawatthours,2019-12-28,Chicago,2602
2019-12-28T08,ISNE,ISO New England,COL,Coal,3,megawatthours,2019-12-28,Boston,3
2019-12-28T08,ISNE,ISO New England,NG,Natural Gas,3103,megawatthours,2019-12-28,Boston,3103
2019-12-28T08,ISNE,ISO New England,NUC,Nuclear,2477,megawatthours,2019-12-28,Boston,2477
2019-12-28T08,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T08,ISNE,ISO New England,OTH,Other,712,megawatthours,2019-12-28,Boston,712
2019-12-28T08,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T08,ISNE,ISO New England,WAT,Hydro,590,megawatthours,2019-12-28,Boston,590
2019-12-28T08,ISNE,ISO New England,WND,Wind,840,megawatthours,2019-12-28,Boston,840
2019-12-28T08,PJM,"PJM Interconnection, LLC",COL,Coal,12765,megawatthours,2019-12-28,Chicago,12765
2019-12-28T08,PJM,"PJM Interconnection, LLC",NG,Natural Gas,28546,megawatthours,2019-12-28,Chicago,28546
2019-12-28T08,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31860,megawatthours,2019-12-28,Chicago,31860
2019-12-28T08,PJM,"PJM Interconnection, LLC",OIL,Petroleum,219,megawatthours,2019-12-28,Chicago,219
2019-12-28T08,PJM,"PJM Interconnection, LLC",OTH,Other,699,megawatthours,2019-12-28,Chicago,699
2019-12-28T08,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T08,PJM,"PJM Interconnection, LLC",WAT,Hydro,558,megawatthours,2019-12-28,Chicago,558
2019-12-28T08,PJM,"PJM Interconnection, LLC",WND,Wind,2428,megawatthours,2019-12-28,Chicago,2428
2019-12-28T07,ISNE,ISO New England,COL,Coal,4,megawatthours,2019-12-28,Boston,4
2019-12-28T07,ISNE,ISO New England,NG,Natural Gas,3176,megawatthours,2019-12-28,Boston,3176
2019-12-28T07,ISNE,ISO New England,NUC,Nuclear,2467,megawatthours,2019-12-28,Boston,2467
2019-12-28T07,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T07,ISNE,ISO New England,OTH,Other,706,megawatthours,2019-12-28,Boston,706
2019-12-28T07,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T07,ISNE,ISO New England,WAT,Hydro,599,megawatthours,2019-12-28,Boston,599
2019-12-28T07,ISNE,ISO New England,WND,Wind,869,megawatthours,2019-12-28,Boston,869
2019-12-28T07,PJM,"PJM Interconnection, LLC",COL,Coal,13163,megawatthours,2019-12-28,Chicago,13163
2019-12-28T07,PJM,"PJM Interconnection, LLC",NG,Natural Gas,28898,megawatthours,2019-12-28,Chicago,28898
2019-12-28T07,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31858,megawatthours,2019-12-28,Chicago,31858
2019-12-28T07,PJM,"PJM Interconnection, LLC",OIL,Petroleum,223,megawatthours,2019-12-28,Chicago,223
2019-12-28T07,PJM,"PJM Interconnection, LLC",OTH,Other,686,megawatthours,2019-12-28,Chicago,686
2019-12-28T07,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T07,PJM,"PJM Interconnection, LLC",WAT,Hydro,549,megawatthours,2019-12-28,Chicago,549
2019-12-28T07,PJM,"PJM Interconnection, LLC",WND,Wind,1937,megawatthours,2019-12-28,Chicago,1937
2019-12-28T06,ISNE,ISO New England,COL,Coal,4,megawatthours,2019-12-28,Boston,4
2019-12-28T06,ISNE,ISO New England,NG,Natural Gas,3933,megawatthours,2019-12-28,Boston,3933
2019-12-28T06,ISNE,ISO New England,NUC,Nuclear,2460,megawatthours,2019-12-28,Boston,2460
2019-12-28T06,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-28,Boston,0
2019-12-28T06,ISNE,ISO New England,OTH,Other,709,megawatthours,2019-12-28,Boston,709
2019-12-28T06,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-28,Boston,0
2019-12-28T06,ISNE,ISO New England,WAT,Hydro,616,megawatthours,2019-12-28,Boston,616
2019-12-28T06,ISNE,ISO New England,WND,Wind,862,megawatthours,2019-12-28,Boston,862
2019-12-28T06,PJM,"PJM Interconnection, LLC",COL,Coal,13922,megawatthours,2019-12-28,Chicago,13922
2019-12-28T06,PJM,"PJM Interconnection, LLC",NG,Natural Gas,29667,megawatthours,2019-12-28,Chicago,29667
2019-12-28T06,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31874,megawatthours,2019-12-28,Chicago,31874
2019-12-28T06,PJM,"PJM Interconnection, LLC",OIL,Petroleum,221,megawatthours,2019-12-28,Chicago,221
2019-12-28T06,PJM,"PJM Interconnection, LLC",OTH,Other,665,megawatthours,2019-12-28,Chicago,665
2019-12-28T06,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-28,Chicago,0
2019-12-28T06,PJM,"PJM Interconnection, LLC",WAT,Hydro,558,megawatthours,2019-12-28,Chicago,558
2019-12-28T06,PJM,"PJM Interconnection, LLC",WND,Wind,1619,megawatthours,2019-12-28,Chicago,1619
2019-12-28T05,ISNE,ISO New England,COL,Coal,4,megawatthours,2019-12-28,Boston,4
2019-12-28T05,ISNE,ISO New England,NG,Natural Gas,4413,megawatthours,2019-12-28,Boston,4413
2020-12-31T23,ISNE,ISO New England,COL,Coal,15,megawatthours,2020-12-31,Boston,15
2020-12-31T23,ISNE,ISO New England,NG,Natural Gas,7212,megawatthours,2020-12-31,Boston,7212
2020-12-31T23,ISNE,ISO New England,NUC,Nuclear,2122,megawatthours,2020-12-31,Boston,2122
2020-12-31T23,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2020-12-31,Boston,0
2020-12-31T23,ISNE,ISO New England,OTH,Other,646,megawatthours,2020-12-31,Boston,646
2020-12-31T23,ISNE,ISO New England,SUN,Solar,1,megawatthours,2020-12-31,Boston,1
2020-12-31T23,ISNE,ISO New England,WAT,Hydro,1939,megawatthours,2020-12-31,Boston,1939
2020-12-31T23,ISNE,ISO New England,WND,Wind,943,megawatthours,2020-12-31,Boston,943
2020-12-31T23,PJM,"PJM Interconnection, LLC",COL,Coal,20638,megawatthours,2020-12-31,Chicago,20638
2020-12-31T23,PJM,"PJM Interconnection, LLC",NG,Natural Gas,40474,megawatthours,2020-12-31,Chicago,40474
2020-12-31T23,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33990,megawatthours,2020-12-31,Chicago,33990
2020-12-31T23,PJM,"PJM Interconnection, LLC",OIL,Petroleum,203,megawatthours,2020-12-31,Chicago,203
2020-12-31T23,PJM,"PJM Interconnection, LLC",OTH,Other,639,megawatthours,2020-12-31,Chicago,639
2020-12-31T23,PJM,"PJM Interconnection, LLC",SUN,Solar,9,megawatthours,2020-12-31,Chicago,9
2020-12-31T23,PJM,"PJM Interconnection, LLC",WAT,Hydro,4735,megawatthours,2020-12-31,Chicago,4735
2020-12-31T23,PJM,"PJM Interconnection, LLC",WND,Wind,455,megawatthours,2020-12-31,Chicago,455
2020-12-31T22,ISNE,ISO New England,COL,Coal,13,megawatthours,2020-12-31,Boston,13
2020-12-31T22,ISNE,ISO New England,NG,Natural Gas,6935,megawatthours,2020-12-31,Boston,6935
2020-12-31T22,ISNE,ISO New England,NUC,Nuclear,2126,megawatthours,2020-12-31,Boston,2126
2020-12-31T22,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2020-12-31,Boston,0
2020-12-31T22,ISNE,ISO New England,OTH,Other,648,megawatthours,2020-12-31,Boston,648
2020-12-31T22,ISNE,ISO New England,SUN,Solar,1,megawatthours,2020-12-31,Boston,1
2020-12-31T22,ISNE,ISO New England,WAT,Hydro,1546,megawatthours,2020-12-31,Boston,1546
2020-12-31T22,ISNE,ISO New England,WND,Wind,986,megawatthours,2020-12-31,Boston,986
2020-12-31T22,PJM,"PJM Interconnection, LLC",COL,Coal,20274,megawatthours,2020-12-31,Chicago,20274
2020-12-31T22,PJM,"PJM Interconnection, LLC",NG,Natural Gas,40777,megawatthours,2020-12-31,Chicago,40777
2020-12-31T22,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33969,megawatthours,2020-12-31,Chicago,33969
2020-12-31T22,PJM,"PJM Interconnection, LLC",OIL,Petroleum,203,megawatthours,2020-12-31,Chicago,203
2020-12-31T22,PJM,"PJM Interconnection, LLC",OTH,Other,617,megawatthours,2020-12-31,Chicago,617
2020-12-31T22,PJM,"PJM Interconnection, LLC",SUN,Solar,9,megawatthours,2020-12-31,Chicago,9
2020-12-31T22,PJM,"PJM Interconnection, LLC",WAT,Hydro,4281,megawatthours,2020-12-31,Chicago,4281
2020-12-31T22,PJM,"PJM Interconnection, LLC",WND,Wind,327,megawatthours,2020-12-31,Chicago,327
2020-12-31T21,ISNE,ISO New England,COL,Coal,12,megawatthours,2020-12-31,Boston,12
2020-12-31T21,ISNE,ISO New England,NG,Natural Gas,6349,megawatthours,2020-12-31,Boston,6349
2020-12-31T21,ISNE,ISO New England,NUC,Nuclear,2133,megawatthours,2020-12-31,Boston,2133
2020-12-31T21,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2020-12-31,Boston,0
2020-12-31T21,ISNE,ISO New England,OTH,Other,644,megawatthours,2020-12-31,Boston,644
2020-12-31T21,ISNE,ISO New England,SUN,Solar,12,megawatthours,2020-12-31,Boston,12
2020-12-31T21,ISNE,ISO New England,WAT,Hydro,1100,megawatthours,2020-12-31,Boston,1100
2020-12-31T21,ISNE,ISO New England,WND,Wind,1024,megawatthours,2020-12-31,Boston,1024
2020-12-31T21,PJM,"PJM Interconnection, LLC",COL,Coal,19914,megawatthours,2020-12-31,Chicago,19914
2020-12-31T21,PJM,"PJM Interconnection, LLC",NG,Natural Gas,37772,megawatthours,2020-12-31,Chicago,37772
2020-12-31T21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,33981,megawatthours,2020-12-31,Chicago,33981
2020-12-31T21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,199,megawatthours,2020-12-31,Chicago,199
2020-12-31T21,PJM,"PJM Interconnection, LLC",OTH,Other,612,megawatthours,2020-12-31,Chicago,612
2020-12-31T21,PJM,"PJM Interconnection, LLC",SUN,Solar,26,megawatthours,2020-12-31,Chicago,26
2020-12-31T21,PJM,"PJM Interconnection, LLC",WAT,Hydro,3308,megawatthours,2020-12-31,Chicago,3308
2020-12-31T21,PJM,"PJM Interconnection, LLC",WND,Wind,349,megawatthours,2020-12-31,Chicago,349
2020-12-31T20,ISNE,ISO New England,COL,Coal,18,megawatthours,2020-12-31,Boston,18
