date,respondent,class,total_renewable,total_mwh,pct_of_total
2024-11-07,PJM,traditional,1887795,1978698,95.40591843727542
2024-11-08,ISNE,green,33634,248630,13.52773197120219
2024-11-08,ISNE,traditional,214996,248630,86.47226802879781
2024-11-08,PJM,green,140128,1924470,7.281381367337501
2024-11-08,PJM,traditional,1784342,1924470,92.7186186326625
2024-11-12,ISNE,green,31990,264050,12.115129710282144
2024-11-12,ISNE,traditional,232060,264050,87.88487028971785
2024-11-12,PJM,green,177888,2019364,8.809110195091128
2024-11-12,PJM,traditional,1841476,2019364,91.19088980490886
2024-11-13,ISNE,green,25646,293915,8.725651974210232
2024-11-13,ISNE,traditional,268269,293915,91.27434802578976
2024-11-13,PJM,green,215974,2140952,10.087755353693122
2024-11-13,PJM,traditional,1924978,2140952,89.91224464630687
2024-11-14,ISNE,green,20290,295464,6.867164866108901
2024-11-14,ISNE,traditional,275174,295464,93.1328351338911
2024-11-14,PJM,green,156889,2187050,7.173544271964519
2024-11-14,PJM,traditional,2030161,2187050,92.82645572803548
2024-11-15,ISNE,green,32407,294977,10.986280286259607
2024-11-15,ISNE,traditional,262570,294977,89.01371971374039
2024-11-15,PJM,green,86371,2091200,4.130212318286151
2024-11-15,PJM,traditional,2004829,2091200,95.86978768171385
2024-11-18,ISNE,green,24958,295310,8.451457790118857
2024-11-18,ISNE,traditional,270352,295310,91.54854220988115
2024-11-18,PJM,green,150862,2047280,7.368899222382868
2024-11-18,PJM,traditional,1896418,2047280,92.63110077761712
2024-11-19,ISNE,green,31642,296078,10.687048683117286
2024-11-19,ISNE,traditional,264436,296078,89.31295131688272
2024-11-19,PJM,green,182930,2073695,8.821451563513438
2024-11-19,PJM,traditional,1890765,2073695,91.17854843648657
2024-11-20,ISNE,green,18827,288194,6.532752243280568
2024-11-20,ISNE,traditional,269367,288194,93.46724775671943
2024-11-20,PJM,green,172986,2079760,8.317594337808208
2024-11-20,PJM,traditional,1906774,2079760,91.6824056621918
2024-11-21,ISNE,green,22319,312220,7.1484850425981685
2024-11-21,ISNE,traditional,289901,312220,92.85151495740183
2024-11-21,PJM,green,229811,2275449,10.09958913603425
2024-11-21,PJM,traditional,2045638,2275449,89.90041086396575
2024-11-22,ISNE,green,28528,299428,9.527499098280721
2024-11-22,ISNE,traditional,270900,299428,90.47250090171927
2024-11-22,PJM,green,221281,2318053,9.545985359264867
2024-11-22,PJM,traditional,2096772,2318053,90.45401464073514
2024-11-25,ISNE,green,30585,304886,10.031618375392771
2024-11-25,ISNE,traditional,274301,304886,89.96838162460723
2024-11-25,PJM,green,190899,2184647,8.738208049172245
2024-11-25,PJM,traditional,1993748,2184647,91.26179195082776
2024-11-26,ISNE,green,16025,314537,5.094790120081262
2024-11-26,ISNE,traditional,298512,314537,94.90520987991874
2024-11-26,PJM,green,181591,2241104,8.102747574409754
2024-11-26,PJM,traditional,2059513,2241104,91.89725242559025
2024-11-27,ISNE,green,20423,287946,7.092649316191229
2024-11-27,ISNE,traditional,267523,287946,92.90735068380876
2024-11-27,PJM,green,102007,2209755,4.616213109598124
2024-11-27,PJM,traditional,2107748,2209755,95.38378689040188
2024-12-02,ISNE,green,17813,270320,6.589597514057413
2024-12-02,ISNE,traditional,252507,270320,93.41040248594258
2024-12-02,PJM,green,157056,2605349,6.028213494622026
2024-12-02,PJM,traditional,2448293,2605349,93.97178650537798
2024-12-03,ISNE,green,17144,280548,6.110897243965382
2024-12-03,ISNE,traditional,263404,280548,93.88910275603462
2024-12-03,PJM,green,199060,2640711,7.538121362011974
2024-12-03,PJM,traditional,2441651,2640711,92.46187863798802
2024-12-04,ISNE,green,18834,284716,6.615012854915073
2024-12-04,ISNE,traditional,265882,284716,93.38498714508493
2024-12-04,PJM,green,257815,2674815,9.638610520727601
2024-12-04,PJM,traditional,2417000,2674815,90.3613894792724
2024-12-05,ISNE,green,23004,278263,8.26699920578733
2024-12-05,ISNE,traditional,255259,278263,91.73300079421267
2024-12-05,PJM,green,266531,2666172,9.996766900259999
2024-12-05,PJM,traditional,2399641,2666172,90.00323309974
2024-12-06,ISNE,green,36227,270733,13.381080252499695
2024-12-06,ISNE,traditional,234506,270733,86.6189197475003
2024-12-06,PJM,green,206773,2708766,7.633475907479642
2024-12-06,PJM,traditional,2501993,2708766,92.36652409252036
2024-12-09,ISNE,green,18438,272190,6.773944671001873
2024-12-09,ISNE,traditional,253752,272190,93.22605532899813
2024-12-09,PJM,green,168949,2284684,7.394851979529774
2024-12-09,PJM,traditional,2115735,2284684,92.60514802047022
2024-12-10,ISNE,green,18286,305243,5.990636967923916
2024-12-10,ISNE,traditional,286957,305243,94.00936303207608
2024-12-10,PJM,green,123826,2292981,5.4002191906518195
2024-12-10,PJM,traditional,2169155,2292981,94.59978080934818
2024-12-11,ISNE,green,31297,298845,10.472653047566464
2024-12-11,ISNE,traditional,267548,298845,89.52734695243353
2024-12-11,PJM,green,177176,2364714,7.492491692441454
2024-12-11,PJM,traditional,2187538,2364714,92.50750830755855
2024-12-12,ISNE,green,43214,268314,16.10575668805951
2024-12-12,ISNE,traditional,225100,268314,83.89424331194049
2024-12-12,PJM,green,179973,2649811,6.791918367008062
2024-12-12,PJM,traditional,2469838,2649811,93.20808163299193
2024-12-13,ISNE,green,42616,270603,15.74853198227662
2024-12-13,ISNE,traditional,227987,270603,84.25146801772338
2024-12-13,PJM,green,157310,2615669,6.014140168346989
2024-12-13,PJM,traditional,2458359,2615669,93.985859831653
2024-12-16,ISNE,green,29867,275021,10.859897971427635
2024-12-16,ISNE,traditional,245154,275021,89.14010202857237
2024-12-16,PJM,green,214800,2341042,9.175401381094401
2024-12-16,PJM,traditional,2126242,2341042,90.8245986189056
2024-12-17,ISNE,green,43931,269089,16.325825284571277
2024-12-17,ISNE,traditional,225158,269089,83.67417471542873
2024-12-17,PJM,green,179305,2289102,7.832984288161908
2024-12-17,PJM,traditional,2109797,2289102,92.16701571183809
2024-12-18,ISNE,green,33330,296463,11.242549660497263
2024-12-18,ISNE,traditional,263133,296463,88.75745033950274
2024-12-18,PJM,green,144685,2364925,6.117953000623698
2024-12-18,PJM,traditional,2220240,2364925,93.8820469993763
2024-12-19,ISNE,green,37171,293026,12.68522247172606
2024-12-19,ISNE,traditional,255855,293026,87.31477752827395
2024-12-19,PJM,green,132805,2396840,5.540837102184543
2024-12-19,PJM,traditional,2264035,2396840,94.45916289781545
2024-12-20,ISNE,green,25974,278803,9.31625556396452
2024-12-20,ISNE,traditional,252829,278803,90.68374443603548
2024-12-20,PJM,green,190429,2524184,7.544180614408457
2024-12-20,PJM,traditional,2333755,2524184,92.45581938559154
2024-12-23,ISNE,green,27992,330950,8.458075237951352
2024-12-23,ISNE,traditional,302958,330950,91.54192476204864
2024-12-23,PJM,green,238731,2684417,8.8932159198813
2024-12-23,PJM,traditional,2445686,2684417,91.1067840801187
2024-12-24,ISNE,green,27548,305820,9.007913151527042
2024-12-24,ISNE,traditional,278272,305820,90.99208684847295
2024-12-24,PJM,green,94241,2439605,3.862961422033485
2024-12-24,PJM,traditional,2345364,2439605,96.13703857796652
2024-12-26,ISNE,green,24152,283537,8.518112274588502
2024-12-26,ISNE,traditional,259385,283537,91.4818877254115
2024-12-26,PJM,green,139817,2345290,5.961608159332108
2024-12-26,PJM,traditional,2205473,2345290,94.03839184066788
2024-12-27,ISNE,green,20660,278288,7.423963663542804
2024-12-27,ISNE,traditional,257628,278288,92.5760363364572
2024-12-27,PJM,green,198626,2329990,8.52475761698548
2024-12-27,PJM,traditional,2131364,2329990,91.47524238301452
2024-12-30,ISNE,green,38313,255591,14.989964435367442
2024-12-30,ISNE,traditional,217278,255591,85.01003556463256
2024-12-30,PJM,green,177604,2168916,8.188606658810208
2024-12-30,PJM,traditional,1991312,2168916,91.8113933411898
2024-12-31,ISNE,green,32324,262523,12.312825923823818
2024-12-31,ISNE,traditional,230199,262523,87.68717407617618
2024-12-31,PJM,green,259070,2225682,11.64002764096578
2024-12-31,PJM,traditional,1966612,2225682,88.35997235903422
2025-01-02,ISNE,green,46175,285608,16.167264222290694
2025-01-02,ISNE,traditional,239433,285608,83.83273577770932
2025-01-02,PJM,green,178651,2510122,7.117223784341957
2025-01-02,PJM,traditional,2331471,2510122,92.88277621565804
2025-01-03,ISNE,green,49710,261471,19.0116685980472
2025-01-03,ISNE,traditional,211761,261471,80.98833140195279
2025-01-03,PJM,green,259191,2623224,9.880627807613838
2025-01-03,PJM,traditional,2364033,2623224,90.11937219238617
2025-01-06,ISNE,green,40557,290944,13.939795974483063
2025-01-06,ISNE,traditional,250387,290944,86.06020402551694
2025-01-06,PJM,green,205253,2812045,7.299065271003842
2025-01-06,PJM,traditional,2606792,2812045,92.70093472899616
2025-01-07,ISNE,green,45336,315728,14.359195256676632
2025-01-07,ISNE,traditional,270392,315728,85.64080474332336
2025-01-07,PJM,green,161780,2879056,5.61920296097054
2025-01-07,PJM,traditional,2717276,2879056,94.38079703902946
2025-01-08,ISNE,green,46689,312899,14.921428320320615
2025-01-08,ISNE,traditional,266210,312899,85.07857167967938
2025-01-08,PJM,green,165926,2867911,5.78560492288638
2025-01-08,PJM,traditional,2701985,2867911,94.21439507711362
2025-01-09,ISNE,green,46244,301832,15.321105780699195
2025-01-09,ISNE,traditional,255588,301832,84.6788942193008
2025-01-09,PJM,green,206247,2945813,7.001360914626964
2025-01-09,PJM,traditional,2739566,2945813,92.99863908537304
2025-01-10,ISNE,green,37294,263982,14.127478388678016
2025-01-10,ISNE,traditional,226688,263982,85.87252161132199
2025-01-10,PJM,green,132630,2899820,4.5737321626859595
2025-01-10,PJM,traditional,2767190,2899820,95.42626783731404
2025-01-13,ISNE,green,19120,267331,7.152182126277911
2025-01-13,ISNE,traditional,248211,267331,92.8478178737221
2025-01-13,PJM,green,260784,2708971,9.626681127261975
2025-01-13,PJM,traditional,2448187,2708971,90.37331887273803
2025-01-14,ISNE,green,34008,270282,12.582413923235732
2025-01-14,ISNE,traditional,236274,270282,87.41758607676427
2025-01-14,PJM,green,226389,2872873,7.880229999725014
2025-01-14,PJM,traditional,2646484,2872873,92.11977000027498
2025-01-15,ISNE,green,41044,289397,14.182593461577003
2025-01-15,ISNE,traditional,248353,289397,85.817406538423
2025-01-15,PJM,green,202710,2906584,6.9741662377553855
2025-01-15,PJM,traditional,2703874,2906584,93.02583376224462
2025-01-16,ISNE,green,24669,313390,7.871661508025145
2025-01-16,ISNE,traditional,288721,313390,92.12833849197486
2025-01-16,PJM,green,224021,2876599,7.78770346509889
2025-01-16,PJM,traditional,2652578,2876599,92.2122965349011
2025-01-17,ISNE,green,23560,281332,8.374447272261953
2025-01-17,ISNE,traditional,257772,281332,91.62555272773804
2025-01-17,PJM,green,253944,2639443,9.621120819809331
2025-01-17,PJM,traditional,2385499,2639443,90.37887918019068
2025-01-21,ISNE,green,30088,357768,8.40991927729702
2025-01-21,ISNE,traditional,327680,357768,91.59008072270298
2025-01-21,PJM,green,165550,3355200,4.934132093466857
2025-01-21,PJM,traditional,3189650,3355200,95.06586790653314
2025-01-22,ISNE,green,25599,374705,6.8317743291389235
2025-01-22,ISNE,traditional,349106,374705,93.16822567086108
2025-01-22,PJM,green,192195,3321422,5.78652757764596
2025-01-22,PJM,traditional,3129227,3321422,94.21347242235404
2025-01-23,ISNE,green,24452,338650,7.220434076480142
2025-01-23,ISNE,traditional,314198,338650,92.77956592351985
2025-01-23,PJM,green,183223,3155579,5.806319537555549
2025-01-23,PJM,traditional,2972356,3155579,94.19368046244445
2025-01-24,ISNE,green,32804,316886,10.35198778109478
2025-01-24,ISNE,traditional,284082,316886,89.64801221890522
2025-01-24,PJM,green,163173,2949956,5.531370637392557
2025-01-24,PJM,traditional,2786783,2949956,94.46862936260743
2025-01-27,ISNE,green,33228,261703,12.696835725994735
2025-01-27,ISNE,traditional,228475,261703,87.30316427400527
2025-01-27,PJM,green,289470,2583384,11.205070558616141
2025-01-27,PJM,traditional,2293914,2583384,88.79492944138386
2025-01-28,ISNE,green,32053,263268,12.175045960770014
2025-01-28,ISNE,traditional,231215,263268,87.82495403922998
2025-01-28,PJM,green,272808,2518515,10.832097486018547
2025-01-28,PJM,traditional,2245707,2518515,89.16790251398146
2025-01-29,ISNE,green,26032,277026,9.396951910650985
2025-01-29,ISNE,traditional,250994,277026,90.60304808934902
2025-01-29,PJM,green,257936,2466629,10.457024546455912
2025-01-29,PJM,traditional,2208693,2466629,89.54297545354409
2025-01-30,ISNE,green,37589,281514,13.352444283410417
2025-01-30,ISNE,traditional,243925,281514,86.64755571658958
2025-01-30,PJM,green,180797,2460898,7.346789667836701
2025-01-30,PJM,traditional,2280101,2460898,92.65321033216331
2025-01-31,ISNE,green,22259,274482,8.109457086439184
2025-01-31,ISNE,traditional,252223,274482,91.89054291356081
2025-01-31,PJM,green,172253,2375662,7.250736847245105
2025-01-31,PJM,traditional,2203409,2375662,92.74926315275489
2025-02-03,ISNE,green,22690,267022,8.497427178284935
2025-02-03,ISNE,traditional,244332,267022,91.50257282171506
2025-02-03,PJM,green,205887,2397442,8.587778140201099
2025-02-03,PJM,traditional,2191555,2397442,91.4122218597989
2025-02-04,ISNE,green,35986,251994,14.28049874203354
2025-02-04,ISNE,traditional,216008,251994,85.71950125796646
2025-02-04,PJM,green,202662,2365075,8.568946016511104
2025-02-04,PJM,traditional,2162413,2365075,91.4310539834889
2025-02-05,ISNE,green,31435,268196,11.720905606347596
2025-02-05,ISNE,traditional,236761,268196,88.2790943936524
2025-02-05,PJM,green,153348,2528853,6.063934914366316
2025-02-05,PJM,traditional,2375505,2528853,93.93606508563369
2025-02-06,ISNE,green,22616,302109,7.486039806824689
2025-02-06,ISNE,traditional,279493,302109,92.51396019317532
2025-02-06,PJM,green,186975,2512893,7.440627197417479
2025-02-06,PJM,traditional,2325918,2512893,92.55937280258252
2025-02-07,ISNE,green,31790,242915,13.086882242759811
2025-02-07,ISNE,traditional,211125,242915,86.91311775724019
2025-02-07,PJM,green,182567,2441524,7.477583673148411
2025-02-07,PJM,traditional,2258957,2441524,92.52241632685158
2025-02-10,ISNE,green,27140,279382,9.714297986269695
2025-02-10,ISNE,traditional,252242,279382,90.2857020137303
2025-02-10,PJM,green,128847,2512281,5.128685843661597
2025-02-10,PJM,traditional,2383434,2512281,94.8713141563384
2025-02-11,ISNE,green,26770,292969,9.137485536012342
2025-02-11,ISNE,traditional,266199,292969,90.86251446398765
2025-02-11,PJM,green,140697,2687997,5.234269234675485
2025-02-11,PJM,traditional,2547300,2687997,94.76573076532452
2025-02-12,ISNE,green,17962,291985,6.151685874274363
2025-02-12,ISNE,traditional,274023,291985,93.84831412572564
2025-02-12,PJM,green,152506,2705322,5.6372587070966045
2025-02-12,PJM,traditional,2552816,2705322,94.3627412929034
2025-02-13,ISNE,green,27191,280435,9.696007987590708
2025-02-13,ISNE,traditional,253244,280435,90.3039920124093
2025-02-13,PJM,green,204994,2630342,7.793435226293767
2025-02-13,PJM,traditional,2425348,2630342,92.20656477370623
2025-02-14,ISNE,green,40490,255754,15.83161944681217
2025-02-14,ISNE,traditional,215264,255754,84.16838055318783
2025-02-14,PJM,green,216909,2653906,8.173198297151444
2025-02-14,PJM,traditional,2436997,2653906,91.82680170284856
2025-02-18,ISNE,green,37504,297161,12.620767866577376
2025-02-18,ISNE,traditional,259657,297161,87.37923213342262
2025-02-18,PJM,green,192291,2945223,6.5289113931271086
2025-02-18,PJM,traditional,2752932,2945223,93.47108860687288
2025-02-19,ISNE,green,34102,296723,11.492873825082652
2025-02-19,ISNE,traditional,262621,296723,88.50712617491735
2025-02-19,PJM,green,144537,3059107,4.724810214222647
2025-02-19,PJM,traditional,2914570,3059107,95.27518978577734
2025-02-20,ISNE,green,25317,305350,8.291141313247094
2025-02-20,ISNE,traditional,280033,305350,91.7088586867529
2025-02-20,PJM,green,215306,3072244,7.0081022210475465
2025-02-20,PJM,traditional,2856938,3072244,92.99189777895245
2025-02-21,ISNE,green,40061,282230,14.194451334018353
2025-02-21,ISNE,traditional,242169,282230,85.80554866598165
2025-02-21,PJM,green,207838,2961149,7.018829515164553
2025-02-21,PJM,traditional,2753311,2961149,92.98117048483545
2025-02-24,ISNE,green,24228,261899,9.25089442876834
2025-02-24,ISNE,traditional,237671,261899,90.74910557123165
2025-02-24,PJM,green,274645,2395903,11.463110150953524
2025-02-24,PJM,traditional,2121258,2395903,88.53688984904647
2025-02-25,ISNE,green,22371,272062,8.222758047797928
2025-02-25,ISNE,traditional,249691,272062,91.77724195220208
2025-02-25,PJM,green,196047,2288623,8.566155282018926
2025-02-25,PJM,traditional,2092576,2288623,91.43384471798107
2025-02-26,ISNE,green,31665,279579,11.325957958215746
2025-02-26,ISNE,traditional,247914,279579,88.67404204178425
2025-02-26,PJM,green,193543,2246797,8.614173866174827
2025-02-26,PJM,traditional,2053254,2246797,91.38582613382518
2025-02-27,ISNE,green,22841,302814,7.542914132107498
2025-02-27,ISNE,traditional,279973,302814,92.4570858678925
2025-02-27,PJM,green,254151,2243627,11.327685038555874
2025-02-27,PJM,traditional,1989476,2243627,88.67231496144412
2025-02-28,ISNE,green,31860,256527,12.419745289969477
2025-02-28,ISNE,traditional,224667,256527,87.58025471003053
2025-02-28,PJM,green,326398,2205817,14.797147723496554
2025-02-28,PJM,traditional,1879419,2205817,85.20285227650345
2025-03-03,ISNE,green,33876,277886,12.190610538134344
2025-03-03,ISNE,traditional,244010,277886,87.80938946186566
2025-03-03,PJM,green,257727,2524810,10.20777801101865
2025-03-03,PJM,traditional,2267083,2524810,89.79222198898135
2025-03-04,ISNE,green,31278,274636,11.388892934648043
2025-03-04,ISNE,traditional,243358,274636,88.61110706535196
2025-03-04,PJM,green,276552,2347923,11.778580473039362
2025-03-04,PJM,traditional,2071371,2347923,88.22141952696063
2025-03-05,ISNE,green,30456,271967,11.198417455058886
2025-03-05,ISNE,traditional,241511,271967,88.80158254494111
2025-03-05,PJM,green,270040,2263828,11.928468063828172
2025-03-05,PJM,traditional,1993788,2263828,88.07153193617184
2025-03-06,ISNE,green,34447,302081,11.403232907730047
2025-03-06,ISNE,traditional,267634,302081,88.59676709226996
2025-03-06,PJM,green,263898,2428159,10.868233917136399
2025-03-06,PJM,traditional,2164261,2428159,89.1317660828636
